,Unnamed: 0,Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Gender,Clicked on Ad
0,-1.7294542457122097,0.2734741070058415,-0.11612165670729421,0.509436180565831,1.8175776604367393,-0.9622138490634383,0.0
1,-1.725991874849923,1.0158695033076737,-0.5763771300532037,1.0020288214849853,0.0,1.0382307435840428,0.0
2,-1.7225295039876363,0.30769800825379806,-1.1516964717355906,0.3567700700630593,1.3511519468011737,-0.9622138490634383,0.0
3,-1.7190671331253495,0.6157131194854096,-0.8065048667261584,-0.014448406097257832,1.574722005557578,1.0382307435840428,0.0
4,-1.7156047622630628,0.2353012940754283,-0.11612165670729421,1.408162897968203,1.0911535398128949,-0.9622138490634383,0.0
5,-1.7121423914007763,-0.3162300375743371,-1.4968880767450226,0.35495265186443314,1.118772418210917,1.0382307435840428,0.0
6,-1.7086800205384896,1.587145393369721,-0.34624939338024896,-0.0855148249363014,0.6811560518698397,-0.9622138490634383,0.0
7,-1.7052176496762028,0.07931928261839416,1.3797086316669116,-2.2666790632896188,-1.1426422975168062,1.0382307435840428,1.0
8,-1.701755278813916,0.6407228934743009,-0.6914409983896811,1.0333490945019088,0.9942493716405231,1.0382307435840428,0.0
9,-1.6982929079516293,0.3346822380839176,-1.8420796817544547,0.04788203084281301,0.09687391748409142,1.0382307435840428,0.0
10,-1.6948305370893426,-1.129047692213311,1.494772500003389,-0.6983038124215815,-1.3745456385484762,-0.9622138490634383,0.0
11,-1.6913681662270559,1.202784656277283,0.11400607996566052,0.558420744655206,0.0,1.0382307435840428,0.0
12,-1.6879057953647691,0.0,1.3797086316669116,-0.2507023355548716,-1.5864491021195093,1.0382307435840428,1.0
13,-1.6844434245024826,0.9691407150652706,-1.635155915898812e-15,-0.24304577184769982,0.8209171003150038,-0.9622138490634383,0.0
14,-1.680981053640196,-1.437720955391998,-0.34624939338024896,-1.7908800225257728,-0.861691637950717,-0.9622138490634383,0.0
15,-1.6775186827779092,-0.08850946388600915,-1.4968880767450226,-0.21005195336075297,-0.9312150215043598,1.0382307435840428,0.0
16,-1.6740563119156224,-0.6189799332293396,0.11400607996566052,-2.3156159182876435,-1.1985943356507307,-0.9622138490634383,1.0
17,-1.6705939410533357,1.13433685378137,0.57426155331157,1.2308259690554562,0.18520670960190433,-0.9622138490634383,0.0
18,-1.667131570191049,-0.6643924175775898,-0.0010577883708168465,-1.782565222448877,-1.4609736804319424,1.0382307435840428,1.0
19,-1.6636691993287622,0.6440136532096812,0.4591976849750926,-2.3241990820033847,-1.0533571302818203,1.0382307435840428,1.0
20,-1.6602068284664755,0.8177657672377695,-0.6914409983896811,0.7307191462486289,1.064010848973459,1.0382307435840428,1.0
21,-1.656744457604189,1.3028237522328499,-0.11612165670729421,0.3738879429486386,0.0,1.0382307435840428,0.0
22,-1.6532820867419022,0.0,-1.635155915898812e-15,-1.6671569304724854,-0.35526616939387673,-0.9622138490634383,1.0
23,-1.6498197158796155,1.4805247779433948,-0.0010577883708168465,0.49414094406074355,0.7185367752188869,1.0382307435840428,0.0
24,-1.6463573450173288,-1.5403926591358688,0.57426155331157,1.0408274945710698,-0.2983617561427794,-0.9622138490634383,0.0
25,-1.642894974155042,0.0,-0.9215687350626358,0.7326327280845074,0.5961565726621326,1.0382307435840428,0.0
26,-1.6394326032927553,-1.0704721689235388,-0.9215687350626358,-1.2622722358190035,-1.085975978045002,1.0382307435840428,1.0
27,-1.6359702324304686,-0.8453842030235151,1.839964105012821,0.24568839630849829,-1.2028800236780102,-0.9622138490634383,1.0
28,-1.6325078615681818,0.0,-0.2311855250437716,-1.6616972213310848,-1.4416880843091855,-0.9622138490634383,1.0
29,-1.6290454907058953,0.7387875335886382,-1.6119519450815,-0.6574931574987083,0.7159177436466604,-0.9622138490634383,0.0
30,-1.6255831198436086,0.18725620193887332,-0.11612165670729421,-0.26290095384950307,2.0775760674250185,1.0382307435840428,0.0
31,-1.6221207489813219,1.4226074066006982,-0.9215687350626358,-0.7011797760845423,0.6602037992920291,1.0382307435840428,0.0
32,-1.6186583781190351,-0.3780963205994901,2.415283446695208,-2.1928820444253225,-0.25050490650482715,1.0382307435840428,1.0
33,-1.6151960072567484,-0.6051587423407416,-1.4968880767450226,-1.8466415139505483,0.7816316267316105,-0.9622138490634383,0.0
34,-1.6117336363944617,-0.4708957451372189,2.415283446695208,-0.7021496124571479,-1.0938330727616805,1.0382307435840428,1.0
35,-1.608271265532175,1.2883444093971759,-0.6914409983896811,0.4763081802594617,0.5197284695089851,-0.9622138490634383,0.0
36,-1.6048088946698882,-0.16682954558806445,1.9550279733492983,0.13200434071168887,-1.2928794722508756,1.0382307435840428,1.0
37,-1.6013465238076017,0.06747254757102406,0.34413381663861525,1.5979041906320293,1.004487404150135,-0.9622138490634383,0.0
38,-1.597884152945315,0.0,1.1495808949939568,0.18083757752693722,-1.4388309589576662,1.0382307435840428,1.0
39,-1.5944217820830282,-1.7022980381165873,0.34413381663861525,-2.0493730976436004,-0.42074195869953307,-0.9622138490634383,1.0
40,-1.5909594112207415,1.3284916781688174,-0.8065048667261584,0.20067263225582677,0.5442521287761947,-0.9622138490634383,1.0
41,-1.5874970403584547,-0.0365154600669984,-0.6914409983896811,0.35663887006184575,1.728768680760341,-0.9622138490634383,0.0
42,-1.584034669496168,1.1665862991880982,-0.4613132617167263,0.8626690747416345,0.43710992809421156,1.0382307435840428,0.0
43,-1.5805722986338813,1.0915569772214235,-0.5763771300532037,0.7402072917909209,0.7749650009113982,-0.9622138490634383,0.0
44,-1.5771099277715945,1.0316651500374994,-1.266760340072068,0.18782770486430925,0.5978232291171862,-0.9622138490634383,1.0
45,-1.573647556909308,-1.7845670315010989,1.839964105012821,-0.10619149785479252,-0.16479114595924016,1.0382307435840428,1.0
46,-1.5701851860470213,0.3175702874599398,-1.8420796817544547,-0.29939319055062114,0.5356807527216356,1.0382307435840428,1.0
